sample,t,vx,vy,vz
474,7.81514,-34.23664,32.64146,36.53155
475,7.83197,-35.75797,27.63866,37.2865
476,7.848816,-35.75797,27.63866,37.2865
477,7.865494,-39.4535,12.33439,38.4275
478,7.882019,-35.80222,7.416265,30.43936
479,7.898941,-34.24321,1.59592,25.09391
480,7.915573,-34.23108,1.525771,22.37003
481,7.9319,-28.13947,1.482912,24.93252
482,7.948853,-28.13947,1.482912,24.93252
483,7.965439,-15.62009,1.759475,25.6249
484,7.982025,-15.32039,1.452109,19.41032
485,7.998749,-3.19421,-0.4756416,11.98336
486,8.015366,-4.88506,-2.768571,18.58698
487,8.031967,-6.008748,-9.784757,22.86337
488,8.048843,-6.008748,-9.784757,22.86337
489,8.065231,-6.844912,-6.826857,26.04499
490,8.082108,-7.368302,-11.63671,28.0365
491,8.098801,-8.563467,-17.08777,24.86262
492,8.115509,-8.921688,-18.54921,28.17065
493,8.132065,-11.16088,-25.70884,21.76012
494,8.148544,-11.16088,-25.70884,21.76012
495,8.165283,-17.68257,-20.13138,35.32401
496,8.181931,-11.54304,-24.12712,43.17128
497,8.198669,-16.30692,-18.2792,22.1245
498,8.215393,-25.42493,-30.22541,25.0612
499,8.232056,-15.86964,-25.31898,13.35413
500,8.248749,-15.86964,-25.31898,13.35413
501,8.265259,-10.74233,-11.23252,5.076877
502,8.282028,-9.043513,-3.567242,-0.02092084
503,8.293427,-13.9464,0.6752453,3.036388
504,8.298706,-10.73107,0.002957326,-2.922678
505,8.315277,-2.222892,-0.7947407,-8.457535
506,8.332062,-2.222892,-0.7947407,-8.457535
507,8.348694,-12.9603,-14.49802,-11.29454
508,8.365356,-14.70203,-11.90421,-10.69016
509,8.381836,-9.472589,-13.78485,-13.10976
510,8.398422,-10.95954,-14.71274,-8.682757
511,8.41539,-12.73826,-8.793724,-6.721908
512,8.431702,-12.73826,-8.793724,-6.721908
513,8.448624,-23.6229,-21.38795,-12.59368
514,8.465302,-11.58378,-21.2358,-9.22383
515,8.481735,-4.702494,-2.773452,-2.92516
516,8.498688,-0.002013616,-0.1602758,-0.07583598
517,8.515335,5.242433,4.619925,0.23815
518,8.531769,5.242433,4.619925,0.23815
519,8.548508,26.78618,8.860477,10.34596
520,8.565216,45.34464,13.30431,9.103282
521,8.581802,50.5001,18.47245,19.35043
522,8.59845,51.24829,23.89013,18.4216
523,8.615234,44.6799,28.21709,28.39506
524,8.632095,44.6799,28.21709,28.39506
525,8.648499,28.49533,29.70492,31.70587
526,8.665375,20.79929,30.33884,37.95971
527,8.681778,12.4336,43.66109,29.37619
528,8.698395,2.614972,57.3393,33.64794
529,8.715057,-8.065998,60.60227,49.52213
530,8.731812,-8.065998,60.60227,49.52213
531,8.748505,6.455326,38.73162,53.97678
532,8.765137,9.874504,11.00515,56.99163
533,8.781769,5.687872,5.181417,34.88544
534,8.798599,21.53574,3.822065,29.3975
535,8.815231,22.34475,2.845422,34.65318
536,8.831802,22.34475,2.845422,34.65318
537,8.84845,30.56666,5.526769,39.41373
538,8.865173,33.81318,4.82404,35.21409
539,8.88205,32.20987,-5.53342,32.16686
540,8.898636,24.35088,-8.167165,19.25751
541,8.915298,22.51322,-8.494021,20.93276
542,8.931717,22.51322,-8.494021,20.93276
543,8.94838,28.52888,-4.065484,8.21494
544,8.965332,27.21411,-7.945297,16.47491
545,8.981781,24.08675,-7.014887,21.11499
546,8.998657,14.93818,-3.982239,12.67093
547,9.014984,8.743652,-12.47564,5.763758
548,9.031967,8.743652,-12.47564,5.763758
549,9.048462,15.32961,-5.281954,-0.6581197
550,9.065369,14.2739,-10.6095,5.599133
551,9.081955,8.494991,-11.74705,2.504608
552,9.09845,12.19919,-13.78936,6.522231
553,9.115112,5.300213,-17.42295,6.349007
554,9.131607,5.300213,-17.42295,6.349007
555,9.148621,-0.7628545,-18.05833,4.311646
